text,Class
"මගෙ අමල්බිසෝ දොරහරින්නෙපා නුබ ඇතුලෙ එකට පලයන්.

මන් ඉන්නම් මේ ගහ හරියෙන්.",Neutral
"පූටීන් උදේ එලියට බැස්සාම, පායාගෙන එන ඉර කතා කරලා කීවාලු ""සුභ උදෑසනක් පූටීන්"" කියලා. පූටීන්ට හරි සතුටුලු. දවලුත් එලි… https://t.co/9DXHYxAz2O",Hatespeech
ඊලඟ පාර උඹලා EMF යද්දි කොළඹ උන්ගෙන් අහලා පලයන් 🤣🖐️,Neutral
"දුප්පත් මිනිහගේ සල්ලි හොරා කෑවෙ නැති එකෙක්ට කඩේ පලයන්, ඌ වෙනුවෙන් පෙනී ඉදපන්, පැරදුනත් දුකක් නෑ, අඩුම උබේ හිතට හරි… https://t.co/2fnwnFBp6U",Neutral
"@RajapaksaNamal 
දැන් ඇති පලයන් 🖕
#GoHomeRajapaksas 
#GoHomeGota2022 #පන්නමු https://t.co/wZUiJZSvJi",Hatespeech
හුම්තෝ දැන් ඇති පලයන් මේක දාලා. 😑,Hatespeech
පුතේ පරිස්සම් වී පලයන් ගෙදරට............. https://t.co/ZbLD3YkLLc,Neutral
"අනේ පලයන් ප්‍රේමේ යන්න
ඉරෙන ඉරෙන ගානට මහන්න
මේ හිත රෙද්දක් යැ....❤️😘😔",Neutral
"එදා,
ප්‍රතිවාදී කඳවුරේ ජනාධිපති අපේක්ෂකයාට 
""තොලොංචිවෙලා පලයන් සිරිසේන"" කියපු මිනිහා,
අද 
බැසිල්
රනිල්ට 
""ඔයා"" කිය… https://t.co/jqBNtLnzdW",Neutral
Hi sago මාව මකකද ? මේක දැක්කොත් මාව මතකයි කියන් පලයන් මිනිහෝ 😌 https://t.co/vMFzI8xrrc,Neutral
"ලොකුම පුටුවෙ හිටියත් ගොන් රජෙකි ඔබ
කට උල් කරන් දොඩනා බොරු කියන ඔබ
මිනිසෙකු නොවේ ""නර පණුවෙක්"" පමණි ඔබ
මව් රට නොකා ""ප… https://t.co/956c8xWVIJ",Hatespeech
"පෝලිම් වල පැය ගනන් කට්ට කන්න පුලුවන් කිසි අවුලක් නෑ 🤷‍♂️
රටේ මිනිස්සු වෙනුවෙන් පාරට බැහැල පාර බොල්ක් වෙලා පැයක් දෙය… https://t.co/XiIMDTptAB",Hatespeech
පන්නලා බැහැ. හිර කරලා හොරා කාපු ධනය ජනසතු කල යුතුයි. #OneGoal 🙌🏻,Neutral
හොරා කාපු සල්ලි අපිට දීපං හොරා කාපු සල්ලි අපිට දීපං හොරා කාපු සල්ලි අපිට දීපං හොරා කාපු සල්ලි අපිට දීපං හොරා කාපු ස… https://t.co/HqWBPd7LD4,Neutral
"අපි හදනවා රට ,කියලා බාරගත්ත එකෙක්වත් රට හදන එක නෙවෙනේ කරේ.කරන තරමක් කරේ හොරා කන එක තමා",Neutral
මහ මුහුදෙන් දියදෝතක් ගත්තට කමක්නැනේ කියලා හොරා කාලා කාලා දැං මහ මුහුද හිදිලා ගිහින් දන්නෙම නැතුව.🙂,Neutral
"@GotabayaR
කිච වෙලා පච වෙලා ඉන්නේ.ඌට උත්තර නෑ.කාලකන්නියා
රාජපක්ෂලා $19 billions හොරා කාලා.",Hatespeech
"යකෝ පව් සේදෙන්නත් එක්ක හොරා කාපුවගෙන් 10% ක් අරන් තෙල් ගෑස් දීලා මේ ප්‍රශ්ණ ටිකක් හරි අඩුකරපංකො!

-Copied from Paramee",Neutral
"යුද්ධය තිබුනා නම් මේ වාගේ
නොවෙන්න තිබුනා මහ එවුන් හොරා කන්න ට වඩා පන බේරා ගන්න
ඒකටනේ මුල් තැන දුන්නේ. එහෙනම්
චිනය… https://t.co/ClfQQJtuTF",Neutral
"මේක ලකේ පංකාව මිස්...

මිස්ට අපිට ඔ්න විදියට මේකෙ රගන්න දෙන් නෑ...

මේකේ රගන්නේ හොරා කන උනුයි, අපිව මරන් කන උනුයි… https://t.co/EQW9IXE1UA",Neutral
මම රාජපක්ෂ පවුලේ එකෙක් උනා නම් හොරා කාපු සල්ලී ඔක්කොම මේ වෙලාවේ රටට දීලා 2024 ජනාධිපතිවරයණට ඉල්ලනවා 😌,Hatespeech
"හැමදාම දවල්ට හිල්ටන් එකෙන් Lunch එක ගන්න එවුන්, පැය 24ම Power තියෙන මන්ත්‍රී නිවාස වල ඉදන් බොර දියේ මාළු බාන්න හදන… https://t.co/H5FdU6supK",Hatespeech
වහාම මේ පාලකයා ඉල්ලා අස්වෙනවා බල කරන්න ඕනි අඩු ගානේ එකෙන්වත් මේකේ ඉන්න හොරා හැත්ත හැදෙයි....නැත්නම් මේකත් තව ටික දව… https://t.co/3L38v6ZDua,Hatespeech
රට ඇතුලේ Crisis එකක් තියනවාද කියලාවත් මේ පාලකයන් දන්නවද දන්නෙ නෑ මේ අස්සෙත් හොරා කනවා,Neutral
@SuheePerera @irajonline @milindarj @RajapaksaNamal @charith9 @MahindanandaA මේ මිනිස්සුන්ගෙ දේවල් හොරා කාපු උන්ට… https://t.co/9enjEzh3v1,Neutral
"ආයෙ එන එකත් උගෙ පවුලෙ උන් එක්ක හෝ පවුලට ගෑවිච්ච උන් එක්ක හෝ රටේ දේවල් හොරා කනව නම්,
ඒ හොරා කන දිහා විපක්ෂය 
බලන් ඉ… https://t.co/fhaibVK6Ec",Neutral
"දැන් කඩේ ගියවුන්ට දෙවියො බුදුන් සිහිවෙලා නේද?

අනේ දෙවියනේ රට බේරලා දෙන්න කිව්වම මුලින්ම දෙවියො කරනෙ මොකක්ද?

හොරා… https://t.co/DQzj42INrB",Neutral
මේ මොන පාණ්ඩුවක් ද හොරා කාල හොරා කාලා margin එකෙන්ම හොරා කා ගෙන ඉඳලා corona වෙන් ගැසුණා නේද දැන් සැපද,Neutral
මේ වෙලාවෙ අර්බුදයෙන් පීඩා විඳින්නෙ නැත්තෙ හොරා කන සහ පිනට කන පිරිස පමණයි... නීතිඥ නිරූපා සේරසිංහ | ජාතික මෙහෙවර |… https://t.co/MkizBQGq2T,Neutral
"අපේ නොහැකියාව උන් දන්නවා.
බලය අරගෙන හොරා කාලා @PodujanaParty ලේකම් ගහන බවට වහසි බස් දොඩවනවා.

මේ බහූතරයගේ දීහිනකම… https://t.co/JCeRd74tzA",Neutral
"2.ජනතාවගේ බදු මුදලත් හොරා කති.
පිටරට ගිහින් මහ උන්දලා හිඟා කති.
මුලු රට කොමිස් මුදලට විකුණලා කති.
අපෙ අඹු දරුවෝ… https://t.co/Y2MEGE2SzR",Hatespeech
හොරඅත් එක්ක එකට හිටගෙන තාව හොරෙක්ව එලවන්න කතාකිරීමේ අදහස මොකක්ද? පඅදගලයාන් මාරඅකිරිමේන රට ගොඩ ගත නොහැක. හොරා හොරාම… https://t.co/W9L6cOF5sG,Neutral
රයිගම් ටෙලීස් 2022 වසරෙ හොදම හොරා කෑමට හිම් සම්මානය දීලා තියෙන්නෙ බැසිල්ටද ...🤣🤣,Neutral
"බඩගින්නේ හඬන සෑම දරුවෙකුගේම, අහිංසක මිනිස්සුගෙ ඇසින් වැටෙන කඳුලක් ගානේ, 
ලංකාවෙන් හොරා කාපු හැම එකාටම ශාප වේවා...!… https://t.co/Ts9bCVV2rl",Neutral
මහ බැංකු හොරා කියලා අම්බානෙක හංවඩු ගහලා දැන් බයියො ටික මෙයාව ඔලුව උඩ තියං ඉන්නවා. රාජපස්සලවත් ඔහොමම තමා ඉතිං. බැසි… https://t.co/NPFwzOGqWb,Neutral
"සිතට හොරා මං
ඔබේ වෙලා දැං",Neutral
රනිල් ඉන්නකං ඒ මිනිහට බැන්නා පැරදිලාවත් පක්ෂෙ නායක කම දෙන්නෙ නෑ පාර්ලිමේන්තුවෙන් යන්නෑ කියලා. මෛත්‍රී ඉන්නකන් ඒ මි… https://t.co/dLFOM3vJD3,Neutral
"ඒක පාක්ශිකව හොරා කාල, සර්ව පාක්ශිකව විසඳුමි හොයනවා!",Neutral
"රාජපක්ෂලා බලයට ගෙනාවෙත් අපි, පුකට පයින් ගහලා එලවන්නෙත් අපි, උන් හොරා කාපුවා ආපහු ගන්නෙත් අපි.විදවන ජනතාවට විදින්න… https://t.co/KqIKuFBS7t",Hatespeech
"කබ්‍රාල් කියන කම්බ හොරා රනිල්ලා කරපු හැටි කියල බේරෙනවා.
රනිල් කියන තක්කඩියා විජය ලංකාවට ආපු හැටි කියනවා.මරු බඩු දෙක… https://t.co/ASiNgqiKXc",Hatespeech
"එදා බැංකු හොරා කියලා පතුරු ගහපු තක්කඩි රනිල් අද කරේ තියාගෙන යන බයියෝ රැළ දැක්කම උන් මේ පාර පාවඩදාලා,මල්වඩම් තියලා,… https://t.co/um7of2XGtu",Hatespeech
"මුන් හොරා කාපු මහජන දේපල ගන්නවා ගන්නවාමයි - ජවිපෙන් සහතිකයක් - Harshan Nanayakkara
https://t.co/WcVI2gvucy… https://t.co/yDyLriN7Ba",Neutral
"වරෙන්කො බලන්න... ඇත්තමයි, එකෙක් හරි මුන්ට ආයෙ ජන්දෙ ඉල්ලන් ආවොත් හතර හන්දි ගලවලා එල්ලනවා තුන්මං හන්දියේ... වරෙන් ග… https://t.co/RzrUqIDPid",Hatespeech
කාලකණ්ණි ටිකකගෙ මහන්තත්තකමයි උද්දච්කමයි ලොකුකමයි හින්දා අද ජීවත් වෙන්න බැරි තත්වයක් තියෙන්නෙ. දැන දැන මිනිස්සුන්ව… https://t.co/1gege333gs,Neutral
හෙණත් ගහන්නෙ අසරණ මිනිස්සුන්ට බක්මහ හෙනයක් වත් මුන්ට ගහන්නෙ නෑනෙ #GoHomeRajapaksas #GoHomeGota2022,Neutral
දැන් තමයි මුන්ට මේක උච්ච වෙලා කියලා තේරිලා තියෙන්නේ. යකෝ අපි සති ගානක් මේ කට්ට කනවා දැන් වෙනකොට විසඳූම් දෙන්න ඕන මු… https://t.co/gNPxfzNcqx,Neutral
